#begin document (story100.txt); part 000
story100.txt	tok_No	Token			POS			Coreference
story109.txt	3    	ദിനം                                 	N_NNP          	I-NP    			ദിനം,N                          	-     
story109.txt	4    	അടയാളപ്പെടുത്തിയ                    	V_VM_VNF_RP    	B-VGNF  			അടയാളപ്പെടുത്ത്,V                   	-     
story109.txt	5    	ജൂൺ                                 	N_NN           	B-NP    			ജൂൺ,N                          	(12
story109.txt	6    	18                  	QT_QTC         	I-NP    			18,num                        	12
story109.txt	7    	ന്                                  	RD_SYM         	I-NP    			ന്,N                           	12)
story109.txt	8    	,                   	RD_SYM         	I-NP    			&comma;,punc                  	-     
story109.txt	9    	അന്നത്തെ                              	JJ             	B-NP    			അന്നം,N                         	-     
story109.txt	10   	രാഷ്ട്രപതി                        	N_NN           	I-NP    			രാഷ്ട്രപതി,N                      	-     
story109.txt	11   	രാജേന്ദ്ര                              	N_NNP          	B-NP    			രാജേന്ദ്ര,N                       	-     
story109.txt	12   	പ്രസാദ്                               	N_NNP          	I-NP    			പ്രസാദ്,N                        	-     
story109.txt	13   	യഥാർത്ഥ                              	N_NNP          	I-NP    			യഥാർത്ഥം,N                       	-     
story109.txt	14   	ഭരണഘടനയുടെ                      	N_NN           	I-NP    			ഭരണഘടന,N                      	-     
story109.txt	15   	ആദ്യ                                	N_NN           	I-NP    			ആദ്യ,N                         	-     
story109.txt	16   	ഭേദഗതിയിൽ                        	N_NN           	I-NP    			ഭേദഗതി,N                        	-     
story109.txt	17   	ഒപ്പുവച്ചു                        	V_VM_VF        	B-VGF   			ഒപ്പുവക്ക്,V                      	-     
story109.txt	18   	.                   	RD_SYM         	I-VGF   			&dot;,punc                    	-     

story109.txt	0    	ഈ                                  	DM_DMR         	B-NP    			ഈ,ADJ                         	(12
story109.txt	1    	ശുഭദിനത്തിൽ                       	N_NN           	I-NP    			ശുഭദിനം,N                        	12)
story109.txt	2    	,                   	RD_SYM         	I-NP    			&comma;,punc                  	-     
story109.txt	3    	ഭരണഘടനയെ                       	N_NN           	B-NP    			ഭരണഘടന,N                      	-     
story109.txt	4    	മെച്ചപ്പെട്ട                       	V_VM_VNF_RP    	B-VGNF  			മെച്ചപ്പെട്,V                      	-     
story109.txt	5    	വീക്ഷണകോണിൽ                       	N_NN           	B-NP    			വീക്ഷണകോൺ,N                      	-     
story109.txt	6    	നിന്ന്                                	PSP            	B-BLK   			നിന്ന്,PSP                       	-     
story109.txt	7    	വിശകലനം                              	N_NN           	B-NP    			വിശകലനം,N                       	-     
story109.txt	8    	ചെയ്യുന്ന                              	V_VM_VNF_RP    	B-VGNF  			ചെയ്യ്,V                         	-     
story109.txt	9    	ഈ                                  	DM_DMR         	B-NP    			ഈ,ADJ                         	(1
story109.txt	10   	പുസ്തകം                               	N_NN           	I-NP    			പുസ്തകം,N                        	1)
story109.txt	11   	ഞങ്ങൾ                               	PR_PRP         	B-NP    			ഞം,N                           	-     
story109.txt	12   	പ്രസിദ്ധീകരിക്കുന്നു                   	V_VM_VF        	B-VGF   			പ്രസിദ്ധീകരിക്ക്,V                   	-     
story109.txt	13   	.                   	RD_SYM         	I-VGF   			&dot;,punc                    	-     

story109.txt	0    	ഇതാണ്                                	PR_PRP         	B-NP    			ഇതാണ്,PN                        	-     
story109.txt	1    	നമ്മുടെ                               	PR_PRP         	B-NP    			നാം,PN                          	-     
story109.txt	2    	ഭരണഘടനയുടെ                      	N_NN           	I-NP    			ഭരണഘടന,N                      	-     
story109.txt	3    	ശക്തി                                	N_NN           	I-NP    			ശക്തി,N                         	-     
story109.txt	4    	.                   	RD_SYM         	I-NP    			&dot;,punc                    	-     

story109.txt	0    	വ്യത്യസ്ത                        	JJ             	B-NP    			വ്യത്യസ്തം,N                      	(8
story109.txt	1    	ആശയങ്ങളും                        	N_NN           	I-NP    			ആശയം,N                         	8
story109.txt	2    	വസ്തുതകളും                        	N_NN           	B-NP    			വസ്തുത,N                        	8)
story109.txt	3    	അറിയാനും                               	N_NN           	I-NP    			അറിയ്,V                         	-     
story109.txt	4    	അവയുമായി                              	RB             	B-VGNF  			അവ,N                          	(8)
story109.txt	5    	ബന്ധപ്പെട്ട                       	V_VM_VNF_RP    	I-VGNF  			ബന്ധപ്പെട്,V                      	-     
story109.txt	6    	ഗവേഷണം                               	N_NN           	B-NP    			ഗവേഷണം,N                        	-     
story109.txt	7    	നടത്താനും                              	V_VM_VNF_INF   	B-VGNF  			നടത്ത്,V                        	-     
story109.txt	8    	ഇത്                                 	PR_PRP         	I-NP    			ഇത്,PN                         	(1)
story109.txt	9    	നമ്മെ                                	N_NN           	I-NP    			നാം,PN                          	-     
story109.txt	10   	പ്രചോദിപ്പിക്കുന്നു                    	V_VM_VF        	B-VGF   			പ്രചോദിപ്പിക്ക്,V                    	-     
story109.txt	11   	.                   	RD_SYM         	I-VGF   			&dot;,punc                    	-     

story109.txt	0    	സുഹൃത്തുക്കളേ                       	N_NN           	B-NP    			സുഹൃത്തുക്കളേ,N                     	(3)
story109.txt	1    	,                   	RD_SYM         	I-NP    			&comma;,punc                  	-     
story109.txt	2    	നമ്മുടെ                               	PR_PRP         	B-NP    			നാം,PN                          	-     
story109.txt	3    	രാജ്യത്തിന്റെ                       	N_NN           	I-NP    			രാജ്യം,N                         	-     
story109.txt	4    	അനേകം                                	JJ             	B-NP    			അനേകം,ADJ                       	-     
story109.txt	5    	തലമുറകളുടെ                       	N_NN           	I-NP    			തലമുറ,N                        	-     
story109.txt	6    	സ്വപ്നം                               	N_NN           	I-NP    			സ്വപ്നം,N                        	-     
story109.txt	7    	സാക്ഷാത്കരിക്കാനുള്ള                   	N_NN           	I-NP    			സാക്ഷാത്കരിക്കാനുള്ള,N                 	-     
story109.txt	8    	സ്വതന്ത്ര                        	N_NN           	I-NP    			സ്വതന്ത്രം,N                      	-     
story109.txt	9    	ഇന്ത്യ                               	N_NNP          	I-NP    			ഇന്ത്യ,N                        	-     
story109.txt	10   	എന്ന                                	CC_CCS_UT      	B-CCP   			എന്ന,CONJ                      	-     
story109.txt	11   	കാഴ്ചപ്പാടോടെയാണ്                     	V_VM_VF        	B-VGF   			കാഴ്ചപ്പാടോടെയാണ്,V                   	-     
story109.txt	12   	നമ്മുടെ                               	PR_PRP         	B-NP    			നാം,PN                          	-     
story109.txt	13   	ഭരണഘടന                        	N_NN           	I-NP    			ഭരണഘടന,N                      	-     
story109.txt	14   	നമ്മുടെ                               	PR_PRP         	B-NP    			നാം,PN                          	-     
story109.txt	15   	മുന്നിൽ                               	N_NST          	B-NP    			മുന്നിൽ,CONJ                     	-     
story109.txt	16   	വെച്ചിരിക്കുന്നത്                     	V_VM_VF        	B-VGF   			വെച്ചിരിക്ക്,V                      	-     
story109.txt	17   	.                   	RD_SYM         	I-VGF   			&dot;,punc                    	-     

story109.txt	0    	ഭരണഘടനാ                        	N_NNP          	B-NP    			ഭരണഘടനാ,N                      	(4
story109.txt	1    	അസംബ്ലിയുടെ                        	N_NN           	I-NP    			അസംബ്ലി,N                        	4
story109.txt	2    	ആദ്യ                                	N_NN           	I-NP    			ആദ്യ,N                         	4
story109.txt	3    	യോഗം                                 	N_NN           	I-NP    			യോഗം,N                          	4)
story109.txt	4    	1946                	QT_QTC         	B-NP    			1946,num                      	-     
story109.txt	5    	ഡിസംബർ                               	N_NNP          	I-NP    			ഡിസംബർ,N                        	-     
story109.txt	6    	9-ന്                                	QT_QTC         	I-NP    			9-ന്,num                       	-     
story109.txt	7    	,                   	RD_SYM         	I-NP    			&comma;,punc                  	-     
story109.txt	8    	സ്വാതന്ത്ര്യലബ്ധിക്ക്                  	N_NN           	B-NP    			സ്വാതന്ത്രയലബ്ധിക്ക്,N                	-     
story109.txt	9    	മാസങ്ങൾക്ക്                       	N_NN           	I-NP    			മാസം,N                          	-     
story109.txt	10   	മുമ്പേ                                	PSP            	B-BLK   			മുമ്പ്,N                         	-     
story109.txt	11   	നടന്നിരുന്നു                       	V_VM_VF        	B-VGF   			നടക്ക്,V                        	-     
story109.txt	12   	.                   	RD_SYM         	I-VGF   			&dot;,punc                    	-     

story109.txt	0    	നിങ്ങൾക്കെല്ലാവർക്കും                  	N_NNP          	B-NP    			നിങ്ങൾക്കെല്ലാവർക്കും,N                	-     
story109.txt	1    	അറിയാവുന്നതുപോലെ                     	N_NNP          	I-NP    			അറിയാവുന്നതുപോലെ,N                   	-     
story109.txt	2    	,                   	RD_SYM         	I-NP    			&comma;,punc                  	-     
story109.txt	3    	ഈ                                  	DM_DMR         	B-NP    			ഈ,ADJ                         	(4
story109.txt	4    	ഒത്തുചേരലിന്റെ                      	N_NN           	I-NP    			ഒത്തുചേരൽ,N                      	4)
story109.txt	5    	പശ്ചാത്തലത്തിൽ                     	N_NN           	I-NP    			പശ്ചാത്തലം,N                      	-     
story109.txt	6    	വിവിധ                                	JJ             	B-NP    			വിവിധ,ADJ                       	-     
story109.txt	7    	ചരിത്ര                               	N_NN           	I-NP    			ചരിത്രം,N                        	-     
story109.txt	8    	സംഭവങ്ങളും                        	N_NN           	B-NP    			സംഭവം,N                         	-     
story109.txt	9    	സമയങ്ങളും                        	N_NN           	I-NP    			സമയം,N                         	-     
story109.txt	10   	സാഹചര്യങ്ങളും                      	N_NN           	I-NP    			സാഹചര്യം,N                       	-     
story109.txt	11   	ഉണ്ടായിരുന്നു                       	V_VM_VF        	B-VGF   			ഉണ്ടായിര്,V                       	-     
story109.txt	12   	.                   	RD_SYM         	I-VGF   			&dot;,punc                    	-     

story109.txt	0    	എന്നാൽ                               	CC_CCS         	B-CCP   			എന്നാൽ,CONJ                     	-     
story109.txt	1    	ഇതിന്                                	PR_PRP         	B-NP    			ഇത്,PN                         	(4)
story109.txt	2    	പിന്നിൽ                               	N_NST          	I-NP    			പിന്ൻ,N                         	-     
story109.txt	3    	വികാരപരമായ                       	JJ             	B-NP    			വികാരപരമായ,ADJ                   	-     
story109.txt	4    	ഒരു                                 	QT_QTC         	I-NP    			ഒരു,QT                         	-     
story109.txt	5    	അംശവും                                	N_NN           	I-NP    			അംശം,N                          	-     
story109.txt	6    	ഞാൻ                                 	PR_PRP         	B-NP    			ഞാൻ,PN                         	(5)
story109.txt	7    	കാണുന്നു                               	V_VM_VF        	B-VGF   			കാണ്,V                          	-     
story109.txt	8    	.                   	RD_SYM         	I-VGF   			&dot;,punc                    	-     

story109.txt	0    	അത്                                 	PR_PRP         	B-NP    			അത്,PN                         	(4)
story109.txt	1    	കലുഷിതമായ                        	JJ             	B-NP    			കലുഷിതം,N                        	-     
story109.txt	2    	സമയമായിരുന്നു                      	V_VM_VF        	B-VGF   			സമയം,N                         	-     
story109.txt	3    	,                   	RD_SYM         	I-VGF   			&comma;,punc                  	-     
story109.txt	4    	നമ്മുടെ                               	PR_PRP         	B-NP    			നാം,PN                          	-     
story109.txt	5    	സ്വാതന്ത്ര്യസമരം                    	N_NN           	I-NP    			സ്വാതന്ത്രയസമരം,N                  	-     
story109.txt	6    	വിവിധ                                	JJ             	B-NP    			വിവിധ,ADJ                       	-     
story109.txt	7    	വെല്ലുവിളികളെ                       	N_NN           	I-NP    			വെല്ലുവിളി,N                       	-     
story109.txt	8    	അഭിമുഖീകരിച്ചിരുന്നെങ്കിലും                	N_NN           	I-NP    			അഭിമുഖീകരിച്ചിരുന്നെങ്കിലും,N              	-     
story109.txt	9    	സ്വാതന്ത്ര്യത്തിൽ                    	N_NN           	I-NP    			സ്വാതന്ത്രയം,N                     	(2)
story109.txt	10   	അതിരുകളില്ലാത്ത                     	RP_NEG         	B-VGF   			അതിരുകളില്ലാത്ത,N                   	-     
story109.txt	11   	വിശ്വാസമുണ്ടായിരുന്നു                   	V_VM_VF        	B-VGF   			വിശ്വാസമുണ്ടായിരുന്നു,V                 	-     
story109.txt	12   	.                   	RD_SYM         	I-VGF   			&dot;,punc                    	-     

story109.txt	0    	അതിന്റെ                               	PR_PRP         	B-NP    			അതിന്രYഎ,PN                     	(2)
story109.txt	1    	വിശ്വാസം                               	N_NN           	I-NP    			വിശ്വാസം,N                        	-     
story109.txt	2    	വളരെ                                	RP_INTF        	B-NP    			വളരെ,ADJ                       	-     
story109.txt	3    	ഉറച്ചതാണ്                        	V_VM_VF        	B-VGF   			ഉറച്ചതാണ്,V                      	-     
story109.txt	4    	.                   	RD_SYM         	I-VGF   			&dot;,punc                    	-     

story109.txt	0    	നമ്മുടെ                               	PR_PRP         	B-NP    			നാം,PN                          	-     
story109.txt	1    	രാജ്യം                                	N_NN           	I-NP    			രാജ്യം,N                         	-     
story109.txt	2    	സ്വാതന്ത്ര്യത്തിന്                    	N_NN           	I-NP    			സ്വാതന്ത്രയം,N                     	(2)
story109.txt	3    	എത്രയോ                               	RB             	B-RBP   			എത്രയോ,ADV                      	-     
story109.txt	4    	ദിവസങ്ങൾക്ക്                      	N_NN           	B-NP    			ദിവസം,N                         	-     
story109.txt	5    	മുമ്പേ                                	PSP            	B-BLK   			മുമ്പ്,N                         	-     
story109.txt	6    	സ്വാതന്ത്ര്യത്തിന്                    	N_NN           	B-NP    			സ്വാതന്ത്രയം,N                     	-     
story109.txt	7    	തയ്യാറായിക്കഴിഞ്ഞിരുന്നു                 	V_VM_VF        	B-VGF   			തയ്യാറായിക്കഴിഞ്ഞിരുന്നു,V               	-     
story109.txt	8    	.                   	RD_SYM         	I-VGF   			&dot;,punc                    	-     

story109.txt	0    	അതിന്റെ                               	PR_PRP         	B-NP    			അതിന്രYഎ,PN                     	(2)
story109.txt	1    	ഭരണഘടന                        	N_NN           	I-NP    			ഭരണഘടന,N                      	-     
story109.txt	2    	രൂപീകരിക്കുന്നതിനെക്കുറിച്ചുള്ള             	JJ             	B-NP    			രൂപീകരിക്കുന്നതിനെക്കുറിച്ചുള്ള,ADJ         	-     
story109.txt	3    	ചർച്ചകളും                        	N_NN           	I-NP    			ചർച്ച,N                        	-     
story109.txt	4    	ആരംഭിച്ചിരുന്നു                      	V_VM_VF        	B-VGF   			ആരംഭിക്ക്,V                       	-     
story109.txt	5    	.                   	RD_SYM         	I-VGF   			&dot;,punc                    	-     

story109.txt	0    	ഇത്                                 	PR_PRP         	I-NP    			ഇത്,PN                         	(2)
story109.txt	1    	ഇന്ത്യൻ                              	N_NN           	I-NP    			ഇന്ത്യൻ,N                       	-     
story109.txt	2    	സ്വാതന്ത്ര്യത്തെക്കുറിച്ചുള്ള              	N_NNP          	I-NP    			സ്വാതന്ത്രയത്തെക്കുറിച്ചുള്ള,N            	-     
story109.txt	3    	ഒരു                                 	QT_QTC         	B-NP    			ഒരു,QT                         	(1
story109.txt	4    	പുസ്തകം                               	N_NN           	I-NP    			പുസ്തകം,N                        	1)
story109.txt	5    	മാത്രമല്ല                        	RP_NEG         	B-VGF   			മാത്രമല്ല,N                      	-     
story109.txt	6    	,                   	RD_SYM         	I-VGF   			&comma;,punc                  	-     
story109.txt	7    	പ്രതിബദ്ധതയുടെ                     	N_NN           	B-NP    			പ്രതിബദ്ധത,N                     	-     
story109.txt	8    	ആസക്തിയെയും                        	N_NN           	I-NP    			ആസക്തി,N                        	-     
story109.txt	9    	സ്വാതന്ത്ര്യത്തിലുള്ള                  	JJ             	B-NP    			സ്വാതന്ത്രയം,N                     	-     
story109.txt	10   	വിശ്വാസത്തെയും                       	N_NN           	I-NP    			വിശ്വാസം,N                        	-     
story109.txt	11   	കാണിക്കുന്ന                        	V_VM_VNF_RP    	B-VGF   			കാണിക്ക്,V                        	-     
story109.txt	12   	ഒന്നാണ്                               	V_VM_VF        	I-VGF   			ഒന്നാണ്,V                        	-     
story109.txt	13   	.                   	RD_SYM         	I-VGF   			&dot;,punc                    	-     

story109.txt	0    	സുഹൃത്തുക്കളേ                       	N_NN           	B-NP    			സുഹൃത്തുക്കളേ,N                     	-     
story109.txt	1    	,                   	RD_SYM         	I-NP    			&comma;,punc                  	-     
story109.txt	2    	ഇന്ത്യൻ                              	N_NN           	B-NP    			ഇന്ത്യൻ,N                       	-     
story109.txt	3    	സ്വാതന്ത്ര്യത്തിന്റെ                   	N_NNP          	I-NP    			സ്വാതന്ത്രയം,N                     	-     
story109.txt	4    	സുവർണ്ണകാലം                       	N_NN           	I-NP    			സുവർണ്ണകാലം,N                     	-     
story109.txt	5    	ആഘോഷിക്കുന്ന                       	V_VM_VNF_RP    	B-VGNF  			ആഘോഷിക്ക്,V                       	-     
story109.txt	6    	ഈ                                  	DM_DMR         	B-NP    			ഈ,ADJ                         	-     
story109.txt	7    	വേളയിൽ                               	N_NN           	I-NP    			വേള,N                          	-     
story109.txt	8    	,                   	RD_SYM         	I-NP    			&comma;,punc                  	-     
story109.txt	9    	സ്വാതന്ത്ര്യത്തിന്റെ                   	N_NN           	B-NP    			സ്വാതന്ത്രയം,N                     	-     
story109.txt	10   	പറയാത്ത                              	RP_NEG         	B-NEGP  			പറയ്,V                         	-     
story109.txt	11   	വശങ്ങൾ                              	N_NN           	B-NP    			വശം,N                          	-     
story109.txt	12   	പുറത്തുകൊണ്ടുവരാൻ                    	V_VM_VNF_INF   	B-VGNF  			പുറത്തുകൊണ്ടുവരാൻ,V                  	-     
story109.txt	13   	രാഷ്ട്രം                               	N_NN           	B-NP    			രാഷ്ട്രം,N                        	-     
story109.txt	14   	തീവ്രശ്രമം                        	N_NN           	I-NP    			തീവ്രശ്രമം,N                      	-     
story109.txt	15   	നടത്തുകയാണ്                       	V_VM_VF        	B-VGF   			നടത്തുകയാണ്,V                     	-     
story109.txt	16   	.                   	RD_SYM         	I-VGF   			&dot;,punc                    	-     

story109.txt	0    	എല്ലാം                                	N_NN           	B-NP    			എല്ലാം,N                         	-     
story109.txt	1    	ത്യജിച്ച്                              	V_VM_VNF_VBN   	B-VGNF  			ത്യജിക്ക്,V                       	-     
story109.txt	2    	വിസ്മൃതിയിലാണ്ട                      	V_VM_VNF_RP    	I-VGNF  			വിസ്മൃതിയിലാണ്ട,V                    	-     
story109.txt	3    	പട്ടാളക്കാർ                       	N_NN           	B-NP    			പട്ടാളക്കാർ,N                     	-     
story109.txt	4    	,                   	RD_SYM         	I-NP    			&comma;,punc                  	-     
story109.txt	5    	സ്വാതന്ത്ര്യസമരത്തിന്                 	N_NN           	B-NP    			സ്വാതന്ത്രയസമരം,N                  	-     
story109.txt	6    	പുതിയ                                	JJ             	B-NP    			പുതിയ,ADJ                       	-     
story109.txt	7    	വഴികാട്ടിയിട്ടും                      	N_NN           	I-NP    			വഴികാട്ടിയിട്ടും,N                    	-     
story109.txt	8    	മറന്നുപോയ                        	JJ             	B-NP    			മറന്നുപോയ,ADJ                    	-     
story109.txt	9    	സംഭവങ്ങൾ                        	N_NN           	I-NP    			സംഭവം,N                         	-     
story109.txt	10   	,                   	RD_SYM         	I-NP    			&comma;,punc                  	-     
story109.txt	11   	സ്വാതന്ത്ര്യസമരത്തിനുള്ള               	N_NN           	B-NP    			സ്വാതന്ത്രയസമരം,N                  	-     
story109.txt	12   	ഊർജത്തിന്                        	N_NN           	I-NP    			ഊർജം,N                         	-     
story109.txt	13   	ജനനം                                	N_NN           	I-NP    			ജനനം,N                         	-     
story109.txt	14   	നൽകിയ                               	V_VM_VNF_RP    	B-VGNF  			നൽക്,V                         	-     
story109.txt	15   	ആശയങ്ങൾ                        	N_NN           	B-NP    			ആശയം,N                         	-     
story109.txt	16   	എന്നിവയെല്ലാം                       	N_NN           	I-NP    			എന്നിവയെല്ലാം,N                     	-     
story109.txt	17   	ഇന്ന്                                	N_NN           	B-NP    			ഇന്ന്,N                         	-     
story109.txt	18   	വളരെ                                	RP_INTF        	B-NP    			വളരെ,ADJ                       	-     
story109.txt	19   	അകലെയാണ്                              	V_VM_VF        	B-VGF   			അകലെയാണ്,V                       	-     
story109.txt	20   	.                   	RD_SYM         	I-VGF   			&dot;,punc                    	-     

story109.txt	0    	ഭൂതകാലത്തിന്റെ                      	N_NN           	B-NP    			ഭൂതകാലം,N                        	(7
story109.txt	1    	വികാരങ്ങൾ                        	N_NN           	I-NP    			വികാരം,N                         	7)
story109.txt	2    	ഞങ്ങൾ                               	PR_PRP         	B-NP    			ഞം,N                           	-     
story109.txt	3    	ഏകീകരിക്കുകയാണ്                     	V_VM_VF        	B-VGF   			ഏകീകരിക്കുകയാണ്,V                   	-     
story109.txt	4    	,                   	RD_SYM         	I-VGF   			&comma;,punc                  	-     
story109.txt	5    	അതുവഴി                               	PR_PRP         	B-NP    			അതുവഴി,N                        	-     
story109.txt	6    	ഭാവിയിലെ                               	N_NN           	I-NP    			ഭാവി,N                          	-     
story109.txt	7    	ഇന്ത്യയിൽ                        	N_NNP          	B-NP    			ഇന്ത്യ,N                        	-     
story109.txt	8    	അവയെ                                	PR_PRP         	B-NP    			അവ,PN                         	(7)
story109.txt	9    	ശക്തിപ്പെടുത്താൻ                     	V_VM_VNF_INF   	B-VGF   			ശക്തിപ്പെടുത്ത്,V                    	-     
story109.txt	10   	കഴിയും                                	V_VM_VF        	I-VGF   			കഴിയ്,V                         	-     
story109.txt	11   	.                   	RD_SYM         	I-VGF   			&dot;,punc                    	-     

story109.txt	0    	അതിനാൽ                               	CC_CCS         	B-CCP   			അതിനാൽ,CONJ                     	-     
story109.txt	1    	,                   	RD_SYM         	I-CCP   			&comma;,punc                  	-     
story109.txt	2    	പറയാത്തതും                        	N_NN           	B-NP    			പറയാത്തതും,N                      	-     
story109.txt	3    	മറന്നതുമായ                       	JJ             	B-NP    			മറന്നതുമായ,ADJ                   	-     
story109.txt	4    	കാര്യങ്ങൾ                        	N_NN           	I-NP    			കാര്യം,N                         	-     
story109.txt	5    	നമ്മുടെ                               	PR_PRP         	B-NP    			നാം,PN                          	-     
story109.txt	6    	യുവാക്കൾ                              	N_NN           	I-NP    			യുവാൻ,N                         	-     
story109.txt	7    	ഇപ്പോൾ                               	RB             	B-VGNF  			ഇപ്പോൾ,ADV                      	-     
story109.txt	8    	അന്വേഷിക്കുകയും                      	V_VM_VNF_RP    	I-VGNF  			അന്വേഷിക്ക്,V                      	-     
story109.txt	9    	പുസ്തകങ്ങൾ                       	N_NN           	B-NP    			പുസ്തകം,N                        	-     
story109.txt	10   	എഴുതുകയും                              	V_VM_VNF_RP    	B-VGF   			എഴുതുകയും,V                       	-     
story109.txt	11   	ചെയ്യുന്നു                              	V_VM_VF        	I-VGF   			ചെയ്യ്,V                         	-     
story109.txt	12   	.                   	RD_SYM         	I-VGF   			&dot;,punc                    	-     

story109.txt	0    	സ്വാതന്ത്ര്യത്തിന്റെ                   	N_NN           	B-NP    			സ്വാതന്ത്രയം,N                     	-     
story109.txt	1    	അമൃതകാലത്ത്                       	N_NN           	I-NP    			അമൃതകാലത്ത്,N                     	-     
story109.txt	2    	വിവിധ                                	JJ             	B-NP    			വിവിധ,ADJ                       	-     
story109.txt	3    	പരിപാടികൾ                        	N_NN           	I-NP    			പരിപാടി,N                        	-     
story109.txt	4    	സംഘടിപ്പിക്കുന്നുണ്ട്                   	V_VM_VF        	B-VGF   			സംഘടിപ്പിക്ക്,V                     	-     
story109.txt	5    	.                   	RD_SYM         	I-VGF   			&dot;,punc                    	-     

story109.txt	0    	&quot;&quot;&quot;ഇന്ത്യൻ	N_NN           	B-NP    			&quot;&quot;&quot;inwyanZ,punc	(1
story109.txt	1    	ഭരണഘടന                        	N_NN           	I-NP    			ഭരണഘടന,N                      	1
story109.txt	2    	പറയാത്ത                              	RP_NEG         	B-NEGP  			പറയ്,V                         	1
story109.txt	3    	കഥ&quot;            	N_NN           	B-NP    			kaWa&quot,N                   	1)
story109.txt	4    	&quot;              	N_NN           	I-NP    			&quot,N                       	-     
story109.txt	5    	എന്ന                                	CC_CCS_UT      	B-CCP   			എന്ന,CONJ                      	-     
story109.txt	6    	ഈ                                  	DM_DMR         	B-NP    			ഈ,ADJ                         	(1
story109.txt	7    	പുസ്തകം                               	N_NN           	I-NP    			പുസ്തകം,N                        	1)
story109.txt	8    	ഈ                                  	DM_DMR         	B-NP    			ഈ,ADJ                         	-     
story109.txt	9    	പ്രചാരണത്തിന്                      	N_NN           	I-NP    			പ്രചാരണം,N                       	-     
story109.txt	10   	ഒരു                                 	QT_QTC         	B-NP    			ഒരു,QT                         	-     
story109.txt	11   	പുത്തൻ                               	N_NN           	I-NP    			പുത്തൻ,N                        	-     
story109.txt	12   	ഉണർവ്                               	N_NN           	I-NP    			ഉണർവ്,N                        	-     
story109.txt	13   	നൽകും.                               	N_NN           	I-NP    			നൽക്,V                         	-     
story109.txt	14   	&quot;              	N_NN           	I-NP    			&quot,N                       	-     

story109.txt	0    	സ്വാതന്ത്ര്യത്തിന്റെ                   	N_NN           	B-NP    			സ്വാതന്ത്രയം,N                     	-     
story109.txt	1    	ആഗമനത്തോടൊപ്പം                     	N_NN           	I-NP    			ആഗമനം,N                        	-     
story109.txt	2    	,                   	RD_SYM         	I-NP    			&comma;,punc                  	-     
story109.txt	3    	നമ്മുടെ                               	PR_PRP         	B-NP    			നാം,PN                          	-     
story109.txt	4    	ഭരണഘടനയുടെ                      	N_NN           	I-NP    			ഭരണഘടന,N                      	-     
story109.txt	5    	പറയാത്ത                              	RP_NEG         	B-NEGP  			പറയ്,V                         	-     
story109.txt	6    	അധ്യായങ്ങൾ                       	N_NN           	B-NP    			അധ്യായം,N                        	-     
story109.txt	7    	നമ്മുടെ                               	PR_PRP         	B-NP    			നാം,PN                          	-     
story109.txt	8    	യുവാക്കൾക്ക്                       	N_NN           	B-NP    			യുവാവ്,N                         	-     
story109.txt	9    	പുതിയ                                	JJ             	B-NP    			പുതിയ,ADJ                       	-     
story109.txt	10   	ചിന്ത                                	N_NN           	I-NP    			ചിന്ത,N                         	-     
story109.txt	11   	നൽകുകയും                              	V_VM_VNF_RP    	B-VGNF  			നൽക്,V                         	-     
story109.txt	12   	പുതിയ                                	JJ             	B-NP    			പുതിയ,ADJ                       	-     
story109.txt	13   	സംഭാഷണങ്ങൾ                       	N_NN           	I-NP    			സംഭാഷണം,N                        	-     
story109.txt	14   	സൃഷ്ടിക്കുകയും                       	V_VM_VNF_RP    	B-VGF   			സൃഷ്ടിക്ക്,V                       	-     
story109.txt	15   	ചെയ്യും                                	V_VM_VF        	I-VGF   			ചെയ്യ്,V                         	-     
story109.txt	16   	.                   	RD_SYM         	I-VGF   			&dot;,punc                    	-     

story109.txt	0    	സുഹൃത്തുക്കളേ                       	N_NN           	B-NP    			സുഹൃത്തുക്കളേ,N                     	-     
story109.txt	1    	,                   	RD_SYM         	I-NP    			&comma;,punc                  	-     
story109.txt	2    	ഇന്ത്യ                               	N_NNP          	B-NP    			ഇന്ത്യ,N                        	-     
story109.txt	3    	സ്വതവേ                               	N_NN           	I-NP    			സ്വതവേ,N                        	-     
story109.txt	4    	സ്വതന്ത്രമായി                      	RB             	B-VGNF  			സ്വതന്ത്രം,N                      	-     
story109.txt	5    	ചിന്തിക്കുന്ന                       	V_VM_VNF_RP    	I-VGNF  			ചിന്തിക്ക്,V                       	-     
story109.txt	6    	ഒരു                                 	QT_QTC         	B-NP    			ഒരു,QT                         	-     
story109.txt	7    	രാജ്യമാണ്                              	V_VM_VF        	B-VGF   			രാജ്യമാണ്,V                       	-     
story109.txt	8    	.                   	RD_SYM         	I-VGF   			&dot;,punc                    	-     

story109.txt	0    	നിസ്സംഗത                              	JJ             	B-NP    			നിസ്സംഗത,ADJ                     	-     
story109.txt	1    	നമ്മുടെ                               	PR_PRP         	B-NP    			നാം,PN                          	-     
story109.txt	2    	സ്വഭാവമല്ല                       	N_NN           	I-NP    			സ്വഭാവമല്ല,N                     	-     
story109.txt	3    	.                   	RD_SYM         	I-NP    			&dot;,punc                    	-     

story109.txt	0    	ഭരണഘടനാ                        	N_NN           	B-NP    			ഭരണഘടനാ,N                      	(10
