#begin document (story100.txt); part 000
story100.txt	tok_No	Token			POS			Coreference
story109.txt	10   	.                   	SYM       	I-VGF   			&dot;,punc                    	-     

story109.txt	0    	ప్రధానమంత్రి                       	NN        	B-NP    			ప్రధానమంత్రి,n                     	-     
story109.txt	1    	ఆవాస్                           	NN        	B-NP    			ఆవాస్,unk                       	-     
story109.txt	2    	యోజన                           	NN        	B-NP    			యోజన,n                         	-     
story109.txt	3    	కింద                            	NST       	B-NP    			కింద,adv                        	-     
story109.txt	4    	1.                  	QC        	B-NP    			1.,num                        	-     
story109.txt	4a   	4                   	QC        	B-NP    			4,num                         	-     
story109.txt	5    	లక్షలకు                         	QC        	B-NP    			లక్ష,n                         	-     
story109.txt	6    	పైగా                            	RB        	B-RBP   			పైగా,avy                        	-     
story109.txt	7    	ఇళ్ల                           	NN        	B-NP    			ఇల్లు,n                         	-     
story109.txt	8    	ప్రారంభోత్సవం                       	NN        	B-NP    			ప్రారంభోత్సవం,n                     	-     
story109.txt	9    	మరియు                           	CC        	B-CCP   			మరియు,avy                       	-     
story109.txt	10   	శంకుస్థాపన         	NN        	B-NP    			శంకుస్థాపన,n                      	-     
story109.txt	11   	కార్యక్రమం         	NN        	B-NP    			కార్యక్రమం,n                      	-     

story109.txt	0    	రూ.                            	NN        	B-NP    			రూ.,unk                        	-     
story109.txt	0a   	16,000              	QC        	B-NP    			16,000                        	-     
story109.txt	1    	కోట్లకు                          	QC        	B-NP    			కోట్,n                          	-     
story109.txt	2    	పైగా                            	RB        	B-RBP   			పైగా,avy                        	-     
story109.txt	3    	ప్రాజెక్టుల         	NN        	B-NP    			ప్రాజెక్టు,n                       	-     
story109.txt	4    	ద్వారా                           	PSP       	I-NP    			ద్వారా,avy                       	-     
story109.txt	5    	ఈ                             	DEM       	B-NP    			ఈ,avy                         	(3
story109.txt	6    	ప్రాంతంలో                          	NN        	I-NP    			ప్రాంతం,n                         	3)
story109.txt	7    	రైల్వే                           	NN        	B-NP    			రైల్వే,n                         	-     
story109.txt	8    	కనెక్టివిటీకి                       	VM        	B-VGNF  			కనెక్టివిటీకి,unk                   	-     
story109.txt	9    	పెద్ద                           	JJ        	B-NP    			పెద్ద,adj                       	-     
story109.txt	10   	ఊతమిచ్చేందుకు                       	NN        	I-NP    			ఊతం,n                          	-     
story109.txt	11   	ఇచ్చేందుకు                         	VM        	B-VGNF  			ఇవ్వు,v                         	-     
story109.txt	11a  	రూ.                            	NN        	B-NP    			రూ.,unk                        	-     
story109.txt	11b  	800                 	QC        	B-NP    			800,num                       	-     
story109.txt	12   	కోట్ల                           	QC        	B-NP    			కోట్,n                          	-     
story109.txt	13   	వ్యయంతో                          	NN        	I-NP    			వ్యయం,n                         	-     
story109.txt	14   	&అపోస్;ముఖ్యమంత్రి                   	NN        	B-NP    			&పోస్;ముఖ్యమంత్రి,unk                	-     
story109.txt	15   	మహిళా                           	NN        	B-NP    			మహిళా,unk                       	-     
story109.txt	16   	శక్తి                           	NN        	B-NP    			శక్తి,n                         	-     
story109.txt	17   	యోజన&అపోస్;ను                     	NN        	B-NP    			యోజన&అపోస్;ను,unk                 	-     
story109.txt	18   	ప్రారంభించారు         	VM        	B-VGF   			ప్రారంభించు,v                       	-     
story109.txt	19   	.                   	SYM       	I-VGF   			&dot;,punc                    	-     

story109.txt	0    	21                  	QC        	B-NP    			21,num                        	-     
story109.txt	1    	వ                             	NN        	I-NP    			వ,avy                         	-     
story109.txt	1a   	శతాబ్ధంయొక్క                       	NN        	B-NP    			శతాబ్ధం,n                        	-     
story109.txt	2    	భారతదేశ                         	NNP       	B-NP    			భారతదేశం,n                       	-     
story109.txt	3    	వేగవంతమైన         	JJ        	B-NP    			వేగవంతం,n                        	-     
story109.txt	4    	ఎదుగుదలకు         	NN        	I-NP    			ఎదుగుదల,n                       	-     
story109.txt	5    	మహిళల                          	NN        	B-NP    			మహిళ,n                         	-     
story109.txt	6    	వేగవంతమైన         	JJ        	B-NP    			వేగవంతం,n                        	-     
story109.txt	7    	ఎదుగుదల                         	NN        	I-NP    			ఎదుగుదల,n                       	-     
story109.txt	8    	,                   	SYM       	I-NP    			&comma;,punc                  	-     
story109.txt	9    	సాధికారత                         	NN        	B-NP    			సాధికారత,n                       	-     
story109.txt	10   	కూడా                            	PSP       	I-NP    			కూడా,avy                        	-     
story109.txt	11   	అంతే                            	RP        	B-NP    			అంతే,avy                        	-     
story109.txt	12   	ముఖ్యం                           	NN        	I-NP    			ముఖ్యం,n                         	-     
story109.txt	13   	.                   	SYM       	I-NP    			&dot;,punc                    	-     

story109.txt	0    	మహిళల                          	NN        	B-NP    			మహిళ,n                         	-     
story109.txt	1    	అవసరాలు                         	NN        	B-NP    			అవసరం,n                        	-     
story109.txt	2    	,                   	SYM       	I-NP    			&comma;,punc                  	-     
story109.txt	3    	ఆకాంక్షలను         	NN        	B-NP    			ఆకాంక్ష,n                        	-     
story109.txt	4    	దృష్టిలో                          	NN        	B-NP    			దృష్టి,n                         	-     
story109.txt	5    	పెట్టుకొని                         	VM        	B-VGNF  			పెట్టుకో,v                        	-     
story109.txt	6    	భారత్                           	NNP       	B-NP    			భారత్,n                         	-     
story109.txt	7    	నేడు                            	NN        	B-NP    			నేడు,n                          	-     
story109.txt	8    	ప్రణాళికలు         	NN        	B-NP    			ప్రణాళిక,n                       	-     
story109.txt	9    	రూపొందించి                          	VM        	B-VGNF  			రూపొందించు,v                        	-     
story109.txt	10   	నిర్ణయాలు                         	NN        	B-NP    			నిర్ణయం,n                        	-     
story109.txt	11   	తీసుకుంటోంది                         	VM        	B-VGF   			తీసుకో,v                         	-     
story109.txt	12   	.                   	SYM       	I-VGF   			&dot;,punc                    	-     

story109.txt	0    	&ఋఉఓట్;&ఋఉఓట్;&ఋఉఓట్;వడోదరా        	NN        	B-NP    			&ఉఓట్;&ఋఉఓట్;&ఋఉఓట్;వడోదరా,unk     	(3)
story109.txt	1    	ఆచారాల                          	NN        	B-NP    			ఆచారం,n                         	-     
story109.txt	2    	నగరం                           	NN        	B-NP    			నగరం,n                         	-     
story109.txt	3    	.                   	SYM       	I-NP    			&dot;,punc                    	-     
story109.txt	4    	&quot;              	SYM       	I-NP    			&amp;,punc                    	-     

story109.txt	0    	&ఋఉఓట్;ఇక్కడికి                   	NN        	B-NP    			&ఉఓట్;ఇక్కడికి,unk                	-     
story109.txt	1    	వచ్చే                           	VM        	B-VGNF  			వచ్చు,v                         	-     
story109.txt	2    	వారిని                           	PRP       	B-NP    			వారు,pn                         	-     
story109.txt	3    	నగరం                           	NN        	B-NP    			నగరం,n                         	-     
story109.txt	4    	అన్ని                           	QF        	B-NP    			అన్ని,pn                        	-     
story109.txt	5    	విధాలుగా                          	RB        	B-RBP   			విధం,n                          	-     
story109.txt	6    	చూసుకుంటుంది.&quot;&quot;  	VM        	B-VGF   			చూసుకుంటుంది.&ఋఉఓట్;&ఋఉఓట్;,unk        	-     
story109.txt	7    	&quot;              	SYM       	I-VGF   			&amp;,punc                    	-     

story109.txt	0    	గుజరాత్                          	NN        	B-NP    			గుజరాత్,n                        	-     
story109.txt	1    	లో                             	PSP       	I-NP    			లో,avy                         	-     
story109.txt	2    	ప్రతి                           	JJ        	B-NP    			ప్రతి,adj                       	-     
story109.txt	3    	స్థాయిలోనూ                         	NN        	I-NP    			స్థాయిలోనూ,unk                     	-     
story109.txt	4    	మహిళలకు                         	NN        	B-NP    			మహిళ,n                         	-     
story109.txt	5    	సాధికారత                         	NN        	B-NP    			సాధికారత,n                       	-     
story109.txt	6    	కల్పించడంతో         	VM        	B-VGNF  			కల్పించు,v                        	-     
story109.txt	7    	పాటు                            	NN        	B-NP    			పాటు,n                          	-     
story109.txt	8    	నిర్ణయాలు                         	NN        	B-NP    			నిర్ణయం,n                        	-     
story109.txt	9    	తీసుకునే                          	VM        	B-VGNF  			తీసుకో,v                         	-     
story109.txt	10   	రంగంలో                           	NN        	B-NP    			రంగం,n                          	-     
story109.txt	11   	మరిన్ని                          	QF        	B-NP    			మరిన్ని,n                        	-     
story109.txt	12   	అవకాశాలు                         	NN        	I-NP    			అవకాశం,n                        	-     
story109.txt	13   	కల్పించేందుకు         	VM        	B-VGNF  			కల్పించు,v                        	-     
story109.txt	14   	ప్రయత్నించాము                       	VM        	B-VGF   			ప్రయత్నించు,v                      	-     
story109.txt	15   	.                   	SYM       	I-VGF   			&dot;,punc                    	-     

story109.txt	0    	ప్ర                            	NN        	B-NP    			ప్ర,avy                        	(1
story109.txt	1    	ధాన                            	NN        	B-NP    			ధాన,unk                        	1
story109.txt	2    	మంత్రి                           	NN        	B-NP    			మంత్రి,n                         	1)
story109.txt	3    	మోదీ                            	NN        	B-NP    			మోదు,v                          	(1)
story109.txt	4    	ఈ                             	DEM       	B-NP    			ఈ,avy                         	-     
story109.txt	5    	రోజు                            	NN        	I-NP    			రోజు,n                          	-     
story109.txt	6    	వడోదర                          	NN        	B-NP    			వడోదర,unk                      	(3
story109.txt	7    	లో                             	PSP       	I-NP    			లో,avy                         	3)
story109.txt	8    	జ                             	NN        	B-NP    			జం,n                           	-     
story109.txt	9    	రిగిన                           	VM        	B-VGNF  			రిగిన,unk                       	-     
story109.txt	10   	గుజ                            	NN        	B-NP    			గుజ,unk                        	(4
story109.txt	11   	రాత్                            	NN        	B-NP    			రాత్,n                          	4
story109.txt	12   	గౌర                            	NN        	B-NP    			గౌరం,n                          	4
story109.txt	13   	వ్                             	SYM       	I-NP    			వ్,avy                         	4
story109.txt	14   	అభియాన్                          	NN        	B-NP    			అభియాన్,n                        	4
story109.txt	15   	లో                             	PSP       	I-NP    			లో,avy                         	4)
story109.txt	16   	పాల్గొన్నారు         	VM        	B-VGF   			పాల్గొను,v                        	-     
story109.txt	17   	.                   	SYM       	I-VGF   			&dot;,punc                    	-     

story109.txt	0    	రూ.                            	NN        	B-NP    			రూ.,unk                        	(2)
story109.txt	0a   	21,000              	QC        	B-NP    			21,000                        	(2
story109.txt	1    	కోట్ల                           	QC        	B-NP    			కోట్,n                          	2
story109.txt	2    	విలువైన                          	JJ        	I-NP    			విలువ,n                         	2
story109.txt	3    	అభివృద్ధి                         	NN        	I-NP    			అభివృద్ధి,n                       	2
story109.txt	4    	ప్రాజెక్టులకు                       	NN        	B-NP    			ప్రాజెక్టు,n                       	2)
story109.txt	5    	ఆయన                           	PRP       	B-NP    			ఆయన,pn                        	(1)
story109.txt	6    	శంకుస్థాపన         	NN        	B-NP    			శంకుస్థాపన,n                      	-     
story109.txt	7    	చేసి                            	VM        	B-VGF   			చెయ్యి,v                         	-     
story109.txt	8    	,                   	SYM       	I-VGF   			&comma;,punc                  	-     
story109.txt	9    	వాటిని                           	PRP       	B-NP    			అది,pn                         	(2)
story109.txt	10   	ప్రారంభించారు         	VM        	B-VGF   			ప్రారంభించు,v                       	-     
story109.txt	11   	.                   	SYM       	I-VGF   			&dot;,punc                    	-     

story109.txt	0    	ఈ                             	DEM       	B-NP    			ఈ,avy                         	(4
story109.txt	1    	కార్యక్రమంలో                       	NN        	I-NP    			కార్యక్రమం,n                      	4)
story109.txt	2    	లబ్ధిదారులు         	NN        	B-NP    			లబ్ధిదారి,n                       	-     
story109.txt	3    	,                   	SYM       	I-NP    			&comma;,punc                  	-     
story109.txt	4    	ముఖ్యమంత్రి         	NN        	B-NP    			ముఖ్యమంత్రి,n                      	-     
story109.txt	5    	భూపేంద్రభాయ్         	NNP       	B-NP    			భూపేంద్రభాయ్,unk                    	-     
story109.txt	6    	పటేల్                           	NNP       	B-NP    			పటేల్,n                         	-     
story109.txt	7    	,                   	SYM       	I-NP    			&comma;,punc                  	-     
story109.txt	8    	కేంద్ర                           	NN        	B-NP    			కేంద్రం,n                         	-     
story109.txt	9    	,                   	SYM       	I-NP    			&comma;,punc                  	-     
story109.txt	10   	రాష్ట్ర                          	NN        	B-NP    			రాష్ట్రం,n                        	-     
story109.txt	11   	మంత్రులు                          	NN        	B-NP    			మంత్రి,n                         	-     
story109.txt	12   	,                   	SYM       	I-NP    			&comma;,punc                  	-     
story109.txt	13   	ప్రజా                           	NN        	B-NP    			ప్రజా,unk                       	-     
story109.txt	14   	ప్రతినిధులు         	NN        	B-NP    			ప్రతినిధి,n                       	-     
story109.txt	15   	,                   	SYM       	I-NP    			&comma;,punc                  	-     
story109.txt	16   	వీఐపీలు                          	NN        	B-NP    			వీఐపీలు,unk                      	-     
story109.txt	17   	పాల్గొన్నారు         	VM        	B-VGF   			పాల్గొను,v                        	-     
story109.txt	18   	.                   	SYM       	I-VGF   			&dot;,punc                    	-     

story109.txt	0    	ఈ                             	DEM       	B-NP    			ఈ,avy                         	-     
story109.txt	1    	రోజు                            	NN        	I-NP    			రోజు,n                          	-     
story109.txt	2    	త                             	NN        	B-NP    			త,unk                         	(1
story109.txt	3    	న                             	NN        	B-NP    			న,avy                         	1
story109.txt	4    	కు                             	PSP       	I-NP    			కు,avy                         	1)
story109.txt	5    	మాతృ                            	NN        	B-NP    			మాతృ,avy                        	-     
story109.txt	6    	వంద                            	QC        	B-NP    			వంద,n                          	-     
story109.txt	7    	న                             	NN        	I-NP    			న,avy                         	-     
story109.txt	8    	(                   	SYM       	I-NP    			&rcbrs;,punc                  	-     
story109.txt	8a   	మాతృ                            	NN        	B-NP    			మాతృ,avy                        	-     
story109.txt	9    	పూజ                            	NN        	B-NP    			పూజ,n                          	-     
story109.txt	10   	)                   	SYM       	I-NP    			&lcbrs;,punc                  	-     
story109.txt	11   	దినోత్స                          	NN        	B-NP    			దినోత్స,unk                      	-     
story109.txt	12   	వం                             	NN        	B-NP    			వం,unk                         	-     
story109.txt	13   	అని                            	UT        	B-BLK   			అని,avy                        	-     
story109.txt	14   	ప్ర                            	NN        	B-NP    			ప్ర,avy                        	(1
story109.txt	15   	ధాన                            	NN        	B-NP    			ధాన,unk                        	1
story109.txt	16   	మంత్రి                           	NN        	B-NP    			మంత్రి,n                         	1)
story109.txt	17   	మొదట్లో                          	NST       	B-NP    			మొదట,nst                       	-     
story109.txt	18   	చెప్పారు                          	VM        	B-VGF   			చెప్పు,v                         	-     
story109.txt	19   	.                   	SYM       	I-VGF   			&dot;,punc                    	-     

story109.txt	0    	ఈ                             	DEM       	B-NP    			ఈ,avy                         	-     
story109.txt	1    	రోజు                            	NN        	I-NP    			రోజు,n                          	-     
story109.txt	2    	100                 	QC        	B-NP    			100,num                       	-     
story109.txt	3    	ఏళ్లు                           	NN        	I-NP    			ఏడు,n                          	-     
story109.txt	4    	పూర్తి                           	NN        	B-NP    			పూర్తి,n                         	-     
story109.txt	5    	చేసుకున్న                         	VM        	B-VGF   			చెయ్యి,v                         	-     
story109.txt	6    	తన                            	PRP       	B-NP    			తాను,pn                         	(1)
story109.txt	7    	తల్లిని                          	NN        	I-NP    			తల్లి,n                         	-     
story109.txt	8    	ఆశీర్వదించడం                       	VM        	B-VGNN  			ఆశీర్వదించు,v                      	-     
story109.txt	9    	ద్వారా                           	PSP       	B-BLK   			ద్వారా,avy                       	-     
story109.txt	10   	అతను                           	PRP       	B-NP    			అతను,pn                        	(1)
story109.txt	11   	రోజును                           	NN        	B-NP    			రోజు,n                          	-     
story109.txt	12   	ప్రారంభించారు         	VM        	B-VGF   			ప్రారంభించు,v                       	-     
story109.txt	13   	.                   	SYM       	I-VGF   			&dot;,punc                    	-     

story109.txt	0    	ఆ                             	DEM       	B-NP    			ఆ,avy                         	-     
story109.txt	1    	త                             	NN        	I-NP    			త,unk                         	-     
story109.txt	2    	రువాత                           	NN        	B-NP    			రువాత,unk                       	-     
story109.txt	3    	ప                             	NN        	B-NP    			పం,n                           	-     
story109.txt	4    	వ                             	NN        	B-NP    			వ,avy                         	-     
story109.txt	5    	గ                             	NN        	B-NP    			గం,n                           	-     
story109.txt	6    	త్                             	SYM       	I-NP    			త్,unk                         	-     
story109.txt	7    	కొండ                            	NN        	B-NP    			కొండ,n                          	-     
story109.txt	8    	పై                             	NST       	B-NP    			పై,n                           	-     
story109.txt	9    	శ్రీ                            	NNP       	B-NP    			శ్రీ,n                          	(5
story109.txt	10   	కాళికా                           	NNP       	B-NP    			కాళికా,unk                       	5
story109.txt	11   	మాత                            	NN        	B-NP    			మాత,n                          	5)
story109.txt	12   	పున                            	NN        	B-NP    			పున,unk                        	-     
story109.txt	13   	ర్నిర్మాణం                         	NN        	B-NP    			ర్నిర్మాణం,unk                     	-     
story109.txt	14   	చేసిన                           	VM        	B-VGNF  			చెయ్యి,v                         	-     
story109.txt	15   	దేవాల                           	NN        	B-NP    			దేవాల,unk                       	-     
story109.txt	16   	యాన్ని                           	NN        	B-NP    			యాన్,n                          	-     
story109.txt	17   	ఆయ                            	NN        	B-NP    			ఆయం,n                          	(1
story109.txt	18   	న                             	NN        	B-NP    			న,avy                         	1)
story109.txt	19   	ప్రారంభించారు         	VM        	B-VGF   			ప్రారంభించు,v                       	-     
story109.txt	20   	.                   	SYM       	I-VGF   			&dot;,punc                    	-     

story109.txt	0    	అక్కడ                          	NST       	B-NP    			అక్కడ,adv                      	-     
story109.txt	1    	అమృత్                           	NN        	B-NP    			అమృత్,n                         	-     
story109.txt	2    	కాలంలో                           	NN        	B-NP    			కాలం,n                          	-     
story109.txt	3    	దేశ                            	NN        	B-NP    			దేశం,n                          	-     
story109.txt	4    	వాగ్దానాలను         	NN        	B-NP    			వాగ్దానం,n                        	-     
story109.txt	5    	నెరవేర్చాలని                       	NN        	B-NP    			నెరవేర్చు,v                       	-     
story109.txt	6    	,                   	SYM       	I-NP    			&comma;,punc                  	-     
story109.txt	7    	దేశానికి                          	NN        	B-NP    			దేశం,n                          	-     
story109.txt	8    	సేవ                            	NN        	B-NP    			సేవ,n                          	-     
story109.txt	9    	చేసే                            	VM        	B-VGNF  			చెయ్యి,v                         	-     
story109.txt	10   	శక్తిని                          	NN        	B-NP    			శక్తి,n                         	-     
story109.txt	11   	ప్రసాదించాలని                       	NN        	B-NP    			ప్రసాదించు,v                       	-     
story109.txt	12   	ప్రార్థించారు         	VM        	B-VGF   			ప్రార్థించు,v                       	-     
story109.txt	13   	.                   	SYM       	I-VGF   			&dot;,punc                    	-     

story109.txt	0    	అనంతరం                          	NNP       	B-NP    			అనంతరం,n                        	-     
story109.txt	1    	ఈ                             	DEM       	B-NP    			ఈ,avy                         	(4
story109.txt	2    	కార్యక్రమానికి                      	NN        	I-NP    			కార్యక్రమం,n                      	4)
story109.txt	3    	హాజరైన                          	JJ        	B-JJP   			హాజర్,n                         	-     
story109.txt	4    	పెద్ద                           	JJ        	B-NP    			పెద్ద,adj                       	-     
story109.txt	5    	సంఖ్యలో                          	NN        	I-NP    			సంఖ్య,n                         	-     
story109.txt	6    	మహిళలకు                         	NN        	B-NP    			మహిళ,n                         	-     
story109.txt	7    	ఆయన                           	PRP       	B-NP    			ఆయన,pn                        	(1)
story109.txt	8    	సెల్యూట్                          	NN        	B-NP    			సెల్యూట్,n                        	-     
story109.txt	9    	చేశారు                           	VM        	B-VGF   			చెయ్యి,v                         	-     
story109.txt	10   	.                   	SYM       	I-VGF   			&dot;,punc                    	-     

story109.txt	0    	రూ.                            	NN        	B-NP    			రూ.,unk                        	(2)
story109.txt	0a   	21,000              	QC        	B-NP    			21,000                        	(2
story109.txt	1    	కోట్ల                           	QC        	B-NP    			కోట్,n                          	2
story109.txt	2    	విలువైన                          	JJ        	I-NP    			విలువ,n                         	2
story109.txt	3    	నేటి                            	NN        	I-NP    			నేడు,n                          	2
story109.txt	4    	ప                             	NN        	B-NP    			పం,n                           	2
story109.txt	5    	థ                             	NN        	B-NP    			థ,n                           	2
story109.txt	6    	కాల                            	NN        	B-NP    			కాలం,n                          	2
story109.txt	7    	ను                             	PSP       	I-NP    			ను,avy                         	2
story109.txt	8    	గురించి                           	PSP       	B-BLK   			గురించి,avy                       	2)
story109.txt	9    	ప్ర                            	NN        	B-NP    			ప్ర,avy                        	(1
story109.txt	10   	ధాన                            	NN        	B-NP    			ధాన,unk                        	1
story109.txt	11   	మంత్రి                           	NN        	B-NP    			మంత్రి,n                         	1)
story109.txt	12   	ప్ర                            	NN        	B-NP    			ప్ర,avy                        	-     
story109.txt	13   	స్తావిస్తూ                         	VM        	B-VGF   			స్తావిస్తూ,unk                     	-     
story109.txt	14   	,                   	SYM       	I-VGF   			&comma;,punc                  	-     
story109.txt	15   	ఈ                             	DEM       	B-NP    			ఈ,avy                         	(2
story109.txt	16   	ప్రాజెక్టులు         	NN        	I-NP    			ప్రాజెక్టు,n                       	2)
story109.txt	17   	గుజ                            	NN        	B-NP    			గుజ,unk                        	-     
story109.txt	18   	రాత్                            	NN        	B-NP    			రాత్,n                          	-     
story109.txt	19   	అభివృద్ధి                         	NN        	B-NP    			అభివృద్ధి,n                       	-     
story109.txt	20   	ద్వారా                           	PSP       	I-NP    			ద్వారా,avy                       	-     
story109.txt	21   	భార                            	NN        	B-NP    			భారం,n                          	-     
story109.txt	22   	త                             	NN        	B-NP    			త,unk                         	-     
story109.txt	23   	దేశ                            	NN        	B-NP    			దేశం,n                          	-     
story109.txt	24   	అభివృద్ధి                         	NN        	B-NP    			అభివృద్ధి,n                       	-     
story109.txt	25   	అనే                            	UT        	B-BLK   			అనే,avy                        	-     
story109.txt	26   	కాన్సెప్ట్                         	NN        	B-NP    			కాన్సెప్ట్,n                       	-     
story109.txt	27   	ను                             	PSP       	I-NP    			ను,avy                         	-     
story109.txt	28   	బ                             	NN        	B-NP    			బ,unk                         	-     
story109.txt	29   	లోపేతం                           	NN        	B-NP    			లోపేతం,unk                       	-     
story109.txt	30   	చేస్తాయ                          	VM        	B-VGNF  			చేస్తాయ,unk                      	-     
story109.txt	31   	ని                             	NN        	B-NP    			ని,avy                         	-     
story109.txt	32   	అన్నారు                          	VM        	B-VGF   			అను,v                          	-     
story109.txt	33   	.                   	SYM       	I-VGF   			&dot;,punc                    	-     

story109.txt	0    	ప్రసూతి                          	NN        	B-NP    			ప్రసూతి,n                        	-     
story109.txt	1    	ఆరోగ్యం                          	NN        	B-NP    			ఆరోగ్యం,n                        	-     
story109.txt	2    	,                   	SYM       	I-NP    			&comma;,punc                  	-     
story109.txt	3    	పేదలకు                          	NN        	B-NP    			పేద,n                          	-     
story109.txt	4    	గృహనిర్మాణం         	NN        	B-NP    			గృహనిర్మాణం,n                      	-     
story109.txt	5    	,                   	SYM       	I-NP    			&comma;,punc                  	-     
story109.txt	6    	కనెక్టివిటీ         	NNP       	B-NP    			కనెక్టివిటీ,unk                    	-     
story109.txt	7    	మరియు                           	CC        	B-CCP   			మరియు,avy                       	-     
story109.txt	8    	ఉన్నత                          	NN        	B-NP    			ఉన్నతం,n                        	-     
story109.txt	9    	విద్యలో                          	NN        	B-NP    			విద్య,n                         	-     
story109.txt	10   	ఈ                             	DEM       	B-NP    			ఈ,avy                         	-     
story109.txt	11   	భారీ                            	JJ        	I-NP    			భారీ,adj                        	-     
story109.txt	12   	పెట్టుబడి                         	NN        	I-NP    			పెట్టుబడి,n                       	-     
story109.txt	13   	గుజరాత్                          	NN        	B-NP    			గుజరాత్,n                        	-     
story109.txt	14   	పారిశ్రామిక         	NN        	B-NP    			పారిశ్రామికం,n                      	-     
story109.txt	15   	వృద్ధికి                          	NN        	B-NP    			వృద్ధి,n                         	-     
story109.txt	16   	ఊతం                            	NN        	B-NP    			ఊతం,n                          	-     
story109.txt	17   	ఇస్తుందని                         	VM        	B-VGF   			ఇవ్వు,v                         	-     
story109.txt	18   	అని                            	UT        	B-BLK   			అని,avy                        	(1)
story109.txt	18a  	ఆయన                           	PRP       	B-NP    			ఆయన,pn                        	(1)
story109.txt	19   	అన్నారు                          	VM        	B-VGF   			అను,v                          	-     
story109.txt	20   	.                   	SYM       	I-VGF   			&dot;,punc                    	-     

story109.txt	0    	ఈ                             	DEM       	B-NP    			ఈ,avy                         	(2
story109.txt	1    	ప                             	NN        	I-NP    			పం,n                           	2
story109.txt	2    	థ                             	NN        	B-NP    			థ,n                           	2
story109.txt	3    	కాల                            	NN        	B-NP    			కాలం,n                          	2
story109.txt	4    	లో                             	PSP       	I-NP    			లో,avy                         	2)
story109.txt	5    	అనేకం                           	NN        	B-NP    			అనేకం,n                         	-     
story109.txt	6    	మ                             	NN        	B-NP    			మ,unk                         	-     
story109.txt	7    	హిళ                            	NN        	B-NP    			హిళ,unk                        	-     
story109.txt	8    	ల                             	RP        	I-NP    			ల,avy                         	-     
story109.txt	9    	ఆరోగ్యం                          	NN        	B-NP    			ఆరోగ్యం,n                        	-     
story109.txt	10   	,                   	SYM       	I-NP    			&comma;,punc                  	-     
story109.txt	11   	పౌష్టికాహారం         	NN        	B-NP    			పౌష్టికాహారం,n                      	-     
story109.txt	12   	మ                             	NN        	B-NP    			మ,unk                         	-     
story109.txt	13   	రియు                            	NN        	B-NP    			రియు,unk                        	-     
story109.txt	14   	సాధికారిత                         	NN        	B-NP    			సాధికారిత,unk                     	-     
story109.txt	15   	కు                             	PSP       	I-NP    			కు,avy                         	-     
story109.txt	16   	సంబంధించిన                         	VM        	B-VGNF  			సంబంధించు,v                        	-     
story109.txt	17   	ట్లు                            	NN        	B-NP    			ట్లు,unk                        	-     
story109.txt	18   	ఆయ                            	NN        	B-NP    			ఆయం,n                          	(1
story109.txt	19   	న                             	NN        	B-NP    			న,avy                         	1)
story109.txt	20   	చెప్పారు                          	VM        	B-VGF   			చెప్పు,v                         	-     
story109.txt	21   	.                   	SYM       	I-VGF   			&dot;,punc                    	-     

story109.txt	0    	మహిళా                           	NN        	B-NP    			మహిళా,unk                       	-     
story109.txt	1    	సాధికారతను         	NN        	B-NP    			సాధికారత,n                       	-     
story109.txt	2    	అభివృద్ధికి         	NN        	B-NP    			అభివృద్ధి,n                       	-     
story109.txt	3    	పునాదిగా                          	RB        	B-RBP   			పునాది,n                         	-     
story109.txt	4    	మార్చడానికి         	VM        	B-VGNF  			మార్చు,v                         	-     
story109.txt	5    	ట్విన్                           	NN        	B-NP    			ట్విన్,unk                       	-     
story109.txt	6    	ఇంజిన్                           	NN        	B-NP    			ఇంజిన్,unk                       	-     
story109.txt	7    	ప్రభుత్వం                         	NN        	B-NP    			ప్రభుత్వం,n                       	-     
story109.txt	8    	చేసిన                           	VM        	B-VGNF  			చెయ్యి,v                         	-     
story109.txt	9    	ప్రయత్నాలు         	NN        	B-NP    			ప్రయత్నం,n                       	-     
story109.txt	10   	మా                             	PRP       	B-NP    			మేము,pn                         	(5
story109.txt	11   	కాళికా                           	NN        	I-NP    			కాళికా,unk                       	5)
story109.txt	12   	ఆశీర్వాదంతో         	NN        	B-NP    			ఆశీర్వాదం,n                       	-     
story109.txt	13   	కొత్త                           	JJ        	B-NP    			కొత్త,adj                       	-     
story109.txt	14   	ఉత్తేజాన్ని         	NN        	I-NP    			ఉత్తేజం,n                        	-     
story109.txt	15   	పొందాయి                           	VM        	B-VGF   			పొందు,v                          	-     
story109.txt	16   	.                   	SYM       	I-VGF   			&dot;,punc                    	-     

story109.txt	0    	&quot;21వ           	NN        	B-NP    			&ఉఓట్;21వ,unk                  	-     
story109.txt	1    	శతాబ్దంయొక్క                       	NN        	B-NP    			శతాబ్దం,n                        	-     
story109.txt	2    	భారతదేశం                         	NNP       	B-NP    			భారతదేశం,n                       	-     
story109.txt	3    	యొక్క                           	PSP       	I-NP    			యొక్క,avy                       	-     
story109.txt	4    	వేగవంతమైన         	JJ        	B-NP    			వేగవంతం,n                        	-     
story109.txt	5    	ఎదుగుదలకు         	NN        	I-NP    			ఎదుగుదల,n                       	-     
story109.txt	6    	&ఋఉఓట్;&ఋఉఓట్;మహిళల              	NN        	B-NP    			&ఉఓట్;&ఋఉఓట్;మహిళల,unk           	-     
